t,phase,target_waypoint,x_wp,y_wp,yaw_wp,x_ref,y_ref,x_real,y_real,z_real,ex,ey,e_pos,vx_real,vx_ref,vx_cmd_eff,vy_cmd_eff,wz_cmd_eff
33.176,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03783955456616214,-0.08139839183578884,0.07710810891794628,-0.06742268191967668,0.3133509270941471,-0.03926855435178414,-0.013975709916112161,0.04168140866787423,0.0007887208682866797,-0.055,-0.055,0.0,0.0
33.178,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03777955456616228,-0.08139839183578884,0.07707608923432276,-0.06750715469591705,0.3134600018121022,-0.03929653466816048,-0.013891237139871795,0.04167954061889469,-5.120726571769573e-05,-0.055,-0.055,0.0,0.0
33.18,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03771955456616222,-0.08139839183578884,0.07703771218622026,-0.06759402508063797,0.3135722007666095,-0.03931815762005804,-0.01380436675515087,0.041671069822437276,-0.0010080731049931463,-0.055,-0.055,0.0,0.0
33.182,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03765955456616213,-0.08139839183578884,0.07699277849097001,-0.06768331259880508,0.3136872805009929,-0.039333223924807884,-0.013715079236983757,0.041655802750587126,-0.002081011830998198,-0.055,-0.055,0.0,0.0
33.184,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03759955456616229,-0.08139839183578884,0.0769410964794341,-0.06777503745392996,0.31380500225911817,-0.03934154191327181,-0.013623354381858882,0.04163355263159074,-0.003269011527849011,-0.055,-0.055,0.0,0.0
33.186,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.0375395545661622,-0.08139839183578884,0.07688248128093393,-0.06786922079639714,0.31392513234327185,-0.03934292671477173,-0.013529171039391705,0.04160413863423943,-0.0045709409139590845,-0.055,-0.055,0.0,0.0
33.188,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03747955456616214,-0.08139839183578884,0.07681675413914298,-0.06796588494228503,0.3140474423264137,-0.03933719957298083,-0.01343250689350381,0.04156738519186107,-0.00598557241303301,-0.055,-0.055,0.0,0.0
33.19,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03741955456616228,-0.08139839183578884,0.07674374091846785,-0.06806506436479164,0.31417171268854827,-0.03932418635230557,-0.013333327470997205,0.04152311710023351,-0.007511624309263807,-0.055,-0.055,0.0,0.0
33.192,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03735955456616219,-0.08139839183578884,0.07666327200428026,-0.06816680277073153,0.31429773268290295,-0.03930371743811807,-0.013231589065057309,0.04147116050512658,-0.009147765948487832,-0.055,-0.055,0.0,0.0
33.194,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03729955456616213,-0.08139839183578884,0.07657518289746329,-0.068271142471864,0.3144252974675209,-0.03927562833130116,-0.013127249363924842,0.04141134695564938,-0.010892605321485036,-0.055,-0.055,0.0,0.0
33.196,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.037239554566162264,-0.08139839183578884,0.07647931378720679,-0.0683781250500576,0.31455420804314044,-0.03923975922104453,-0.013020266785731247,0.041343512803064586,-0.01274470281182879,-0.055,-0.055,0.0,0.0
33.198,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.037179554566162204,-0.08139839183578884,0.07637550923494016,-0.06848779185168333,0.31468427114360426,-0.039195954668777955,-0.012910599984105514,0.04126749876532962,-0.014702581477900035,-0.055,-0.055,0.0,0.0
33.2,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.037119554566162116,-0.08139839183578884,0.07626361790478717,-0.0686001843337693,0.31481529912766326,-0.03914406333862505,-0.012798207502019543,0.04118314958721636,-0.016764735657826393,-0.055,-0.055,0.0,0.0
33.202,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03705955456616225,-0.08139839183578884,0.07614733819636287,-0.06872400122063302,0.3149617039551543,-0.039087783630200615,-0.012674390615155823,0.04109130086267566,-0.018833491585549405,-0.055,-0.055,0.0,0.0
33.204,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03699955456616219,-0.08139839183578884,0.07602644906865377,-0.06885798361786433,0.31511964974848683,-0.03902689450249158,-0.012540408217924515,0.04099219843800521,-0.02091404519899555,-0.055,-0.055,0.0,0.0
33.206,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.0369395545661621,-0.08139839183578884,0.07590294000894723,-0.06900148231582999,0.31528572685775197,-0.03896338544278513,-0.012396909519958851,0.04088800277354088,-0.022956069431705473,-0.055,-0.055,0.0,0.0
33.208,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.036879554566162265,-0.08139839183578884,0.07577810244396375,-0.06915398917673482,0.3154568897001073,-0.03889854787780149,-0.012244402659054021,0.04078017194027833,-0.024929205084714454,-0.055,-0.055,0.0,0.0
33.21,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03681955456616218,-0.08139839183578884,0.07565281395549518,-0.06931510656178087,0.31563037914885284,-0.038833259389333005,-0.012083285274007968,0.04066974081319277,-0.02681495704218921,-0.055,-0.055,0.0,0.0
33.212,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03675955456616212,-0.08139839183578884,0.07552769375573665,-0.06948452251040747,0.3158038700309915,-0.03876813918957453,-0.011913869325381368,0.040557476481217214,-0.028602214184039312,-0.055,-0.055,0.0,0.0
33.214,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03669955456616225,-0.08139839183578884,0.07540319242774252,-0.06966200958398294,0.31597558437794804,-0.038703637861580265,-0.011736382251805899,0.0404439643467459,-0.030284636674697874,-0.055,-0.055,0.0,0.0
33.216,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.036639554566162164,-0.08139839183578884,0.07527963443964307,-0.06984736348111645,0.31614402526887064,-0.038640079873480906,-0.011551028354672394,0.04032966685554729,-0.03185935454344535,-0.055,-0.055,0.0,0.0
33.218,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.036579554566162104,-0.08139839183578884,0.07515657887382157,-0.07003903839550668,0.31631190723896857,-0.03857702430765947,-0.01135935344028216,0.04021469526199346,-0.033342775961806764,-0.055,-0.055,0.0,0.0
33.22,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03651955456616224,-0.08139839183578884,0.07503320991763215,-0.07023633446201664,0.3164797112311225,-0.038513655351469916,-0.011162057373772197,0.04009854328210926,-0.03475986106845906,-0.055,-0.055,0.0,0.0
33.222,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03645955456616218,-0.08139839183578884,0.07490882067431122,-0.07043865150417149,0.31664761837180166,-0.03844926610814904,-0.010959740331617354,0.039980770032501105,-0.03613159909805569,-0.055,-0.055,0.0,0.0
33.224000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03639955456616209,-0.08139839183578884,0.07478284813795366,-0.07064545786322819,0.3168156304636245,-0.03838329357179157,-0.01075293397256065,0.03986104382020854,-0.03747433255208799,-0.055,-0.055,0.0,0.0
33.226,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.036339554566162224,-0.08139839183578884,0.07465487101859644,-0.07085627501021453,0.31698362909858413,-0.03831531645243422,-0.010542116825574308,0.03973914571319108,-0.038800043908421546,-0.055,-0.055,0.0,0.0
33.228,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.036279554566162164,-0.08139839183578884,0.07452458457978353,-0.07107061205502546,0.31715155997232447,-0.03824503001362137,-0.01032777978076338,0.03961496378822962,-0.04011720268331923,-0.055,-0.055,0.0,0.0
33.230000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03621955456616208,-0.08139839183578884,0.07439180359789956,-0.0712879974721889,0.31731934589981653,-0.03817224903173748,-0.010110394363599937,0.039488487820230546,-0.04143086709624861,-0.055,-0.055,0.0,0.0
33.232,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03615955456616224,-0.08139839183578884,0.0742564218961537,-0.07150799796808671,0.3174868196102692,-0.03809686732999146,-0.00989039386770213,0.03935976614789842,-0.04274386628509056,-0.055,-0.055,0.0,0.0
33.234,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03609955456616215,-0.08139839183578884,0.07411839233984614,-0.07173021444323929,0.3176537456642398,-0.03801883777368399,-0.009668177392549548,0.03922888833188505,-0.04405741187852065,-0.055,-0.055,0.0,0.0
33.236000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03603955456616209,-0.08139839183578884,0.07397771171871692,-0.07195427811573775,0.31781983953374926,-0.03793815715255483,-0.009444113720051092,0.03909597232566552,-0.04537155681282086,-0.055,-0.055,0.0,0.0
33.238,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.035979554566162225,-0.08139839183578884,0.07383432712583804,-0.07216759307547972,0.3179994423355298,-0.037854772559675814,-0.00923079876030912,0.03896397632811761,-0.0466875937941602,-0.055,-0.055,0.0,0.0
33.24,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03591955456616214,-0.08139839183578884,0.07368838152767829,-0.07237199784475798,0.3181884724900724,-0.03776882696151615,-0.009026393991030862,0.03883246165941927,-0.04800185405844154,-0.055,-0.055,0.0,0.0
33.242,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03585955456616227,-0.08139839183578884,0.07353992853938485,-0.07256900857540378,0.3183832777934207,-0.037680373973222575,-0.008829383260385057,0.038701015381003595,-0.04931308606286412,-0.055,-0.055,0.0,0.0
33.244,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03579955456616221,-0.08139839183578884,0.07338907423286863,-0.07275962128682928,0.31858069835057223,-0.037589519666706414,-0.008638770548959562,0.03856942241428149,-0.05061878942262183,-0.055,-0.055,0.0,0.0
33.246,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03573955456616215,-0.08139839183578884,0.07323598266512456,-0.07294457255756769,0.3187780868887271,-0.037496428098962406,-0.008453819278221156,0.03843760112922607,-0.05191513914508776,-0.055,-0.055,0.0,0.0
33.248,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.035679554566162286,-0.08139839183578884,0.07308086945844978,-0.07312443056382692,0.31897325459526965,-0.0374013148922875,-0.008273961271961922,0.038305571276277456,-0.053197212354711726,-0.055,-0.055,0.0,0.0
33.25,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.0356195545661622,-0.08139839183578884,0.07292402441125277,-0.07329957055992194,0.31916424058685217,-0.037304469845090574,-0.008098821275866905,0.038173477395722105,-0.05445847791689666,-0.055,-0.055,0.0,0.0
33.252,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03555955456616214,-0.08139839183578884,0.07276578549440202,-0.0734702480709824,0.3193494539638799,-0.03720623092823988,-0.007928143764806439,0.03804154417792413,-0.055691526942315814,-0.055,-0.055,0.0,0.0
33.254,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03549955456616227,-0.08139839183578884,0.07260734979801457,-0.07363529227520041,0.3195232690530008,-0.0371077952318523,-0.007763099560588432,0.037911135326664756,-0.056867843004895405,-0.055,-0.055,0.0,0.0
33.256,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.035439554566162185,-0.08139839183578884,0.07244970945296962,-0.07379468062862037,0.3196845084446421,-0.037010154886807436,-0.007603711207168476,0.0377831707095566,-0.0579654594807696,-0.055,-0.055,0.0,0.0
33.258,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.035379554566162125,-0.08139839183578884,0.07229363552634437,-0.0739483334670042,0.31983272386003364,-0.03691408096018224,-0.007450058368784637,0.03765836882863074,-0.058969034672357735,-0.055,-0.055,0.0,0.0
33.26,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03531955456616226,-0.08139839183578884,0.07213968637515142,-0.07409620096287664,0.3199677107023321,-0.03682013180898916,-0.007302190872912201,0.03753723615259623,-0.05986931171857251,-0.055,-0.055,0.0,0.0
33.262,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.0352595545661622,-0.08139839183578884,0.0719882384777698,-0.07423822702632334,0.32008939291043675,-0.03672868391160761,-0.007160164809465505,0.03742010398138268,-0.060662043567179566,-0.055,-0.055,0.0,0.0
33.264,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03519955456616211,-0.08139839183578884,0.07183951890126733,-0.07437434614105122,0.32019776581326503,-0.03663996433510522,-0.007024045694737621,0.03730716022963346,-0.061346930801377944,-0.055,-0.055,0.0,0.0
33.266,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.035139554566162245,-0.08139839183578884,0.07169363613261763,-0.07450448753055279,0.3202928669658679,-0.036554081566455385,-0.006893904305236051,0.03719847840620401,-0.06192665347756003,-0.055,-0.055,0.0,0.0
33.268,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.035079554566162185,-0.08139839183578884,0.0715505981197345,-0.07462851842917018,0.3203749362675305,-0.03647104355357231,-0.006769873406618665,0.03709404539583423,-0.062406271125756085,-0.055,-0.055,0.0,0.0
33.27,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.0350195545661621,-0.08139839183578884,0.07140944683077927,-0.07474738763411155,0.32044881986294704,-0.03638989226461717,-0.006651004201677288,0.0369927035497701,-0.06281473979334463,-0.055,-0.055,0.0,0.0
33.272,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03495955456616226,-0.08139839183578884,0.07126933494090902,-0.07486097830725369,0.3205162127005373,-0.03630978037474676,-0.006537413528535152,0.03689360278565133,-0.0631768000504417,-0.055,-0.055,0.0,0.0
33.274,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03489955456616217,-0.08139839183578884,0.0711294884452275,-0.07496901904164646,0.3205786997008867,-0.036229933879065326,-0.0064293727941423795,0.03679599086052044,-0.0635141224399534,-0.055,-0.055,0.0,0.0
33.276,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03483955456616211,-0.08139839183578884,0.0709892208066797,-0.07507112361594766,0.32063777702839596,-0.03614966624051759,-0.006327268219841184,0.036699219234564505,-0.06384510728164637,-0.055,-0.055,0.0,0.0
33.278,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.034779554566162246,-0.08139839183578884,0.07084792892296152,-0.07516716056983308,0.3206951249421646,-0.03606837435679927,-0.006231231265955761,0.03660267574689096,-0.06418514901052687,-0.055,-0.055,0.0,0.0
33.28,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03471955456616216,-0.08139839183578884,0.0707051026316808,-0.075257024702609,0.3207523581255704,-0.03598554806551864,-0.006141367133179837,0.0365058359696125,-0.06454654884201418,-0.055,-0.055,0.0,0.0
33.282000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.0346595545661621,-0.08139839183578884,0.07056033841163224,-0.07534045473484437,0.32081053134256604,-0.035900783845470144,-0.006057937100944474,0.036408307879358656,-0.0649383269011229,-0.055,-0.055,0.0,0.0
33.284,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03459955456616223,-0.08139839183578884,0.07041323070096189,-0.07541740039375766,0.3208713776123789,-0.03581367613479966,-0.0059809914420311805,0.03630966340959344,-0.06536910332283406,-0.055,-0.055,0.0,0.0
33.286,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03453955456616217,-0.08139839183578884,0.07026706813027313,-0.07548928735133503,0.32091502565475655,-0.035727513564110955,-0.005909104484453809,0.03621288087520688,-0.06575471242390703,-0.055,-0.055,0.0,0.0
33.288000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.034479554566162085,-0.08139839183578884,0.07012221617277682,-0.0755561896786267,0.32094415202277726,-0.03564266160661474,-0.005842202157162135,0.036118286953409046,-0.0660882757401149,-0.055,-0.055,0.0,0.0
33.29,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03441955456616222,-0.08139839183578884,0.0699791260545913,-0.07561807715257354,0.32096054857036155,-0.03555957148842909,-0.0057803146832152985,0.036026312082666656,-0.06636111490775538,-0.055,-0.055,0.0,0.0
33.292,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03435955456616216,-0.08139839183578884,0.06983807854855122,-0.07567496932175738,0.3209651850737195,-0.03547852398238906,-0.005723422514031462,0.035937212318752236,-0.06656924681336555,-0.055,-0.055,0.0,0.0
33.294000000000004,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03429955456616207,-0.08139839183578884,0.06969925057427694,-0.07572693912266985,0.32095859690732015,-0.035399696008114864,-0.005671452713118988,0.0358511346172487,-0.06671148382955004,-0.055,-0.055,0.0,0.0
33.296,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.034239554566162234,-0.08139839183578884,0.06956304428752305,-0.07577364695681367,0.32094007603838287,-0.03532348972136082,-0.005624744878975171,0.035768515220073654,-0.06678106680692758,-0.055,-0.055,0.0,0.0
33.298,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.034179554566162146,-0.08139839183578884,0.06942851154231601,-0.07581686949467815,0.3209048883799304,-0.035248956976153864,-0.005581522341110687,0.03568812631045603,-0.06680533209675313,-0.055,-0.055,0.0,0.0
33.3,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03411955456616228,-0.08139839183578884,0.06929520565386482,-0.07585706422658872,0.32085367506095425,-0.03517565108770254,-0.00554132760920012,0.035609447357636326,-0.06679771270320294,-0.055,-0.055,0.0,0.0
33.302,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03405955456616222,-0.08139839183578884,0.06916296200738985,-0.07589471034646572,0.3207878225200723,-0.03510340744122763,-0.00550368148932312,0.03553223499754488,-0.06676391822991312,-0.055,-0.055,0.0,0.0
33.304,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03399955456616213,-0.08139839183578884,0.06903169112441174,-0.07593018684853851,0.32070870918464733,-0.035032136558249605,-0.0054682049872503274,0.03545633734071298,-0.0667074943928662,-0.055,-0.055,0.0,0.0
33.306,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.033939554566162294,-0.08139839183578884,0.06890125893739713,-0.07596368716823391,0.320617257476537,-0.03496170437123483,-0.0054347046675549265,0.03538158825385265,-0.06663292434859579,-0.055,-0.055,0.0,0.0
33.308,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03387955456616221,-0.08139839183578884,0.0687715826303015,-0.07599539545736006,0.3205144634111315,-0.0348920280641393,-0.0054029963784287816,0.03530787436669048,-0.06654318580855259,-0.055,-0.055,0.0,0.0
33.31,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03381955456616215,-0.08139839183578884,0.06864261439238839,-0.07602548579695129,0.32040134369587825,-0.034823059826226244,-0.005372906038837555,0.03523511905703043,-0.06644023246594884,-0.055,-0.055,0.0,0.0
33.312,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03375955456616228,-0.08139839183578884,0.06851433122114309,-0.0760541198364353,0.3202789007974402,-0.03475477665498081,-0.005344271999353542,0.03516327265117218,-0.06632530012379144,-0.055,-0.055,0.0,0.0
33.314,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03369955456616219,-0.08139839183578884,0.06838672838107829,-0.07608144413779652,0.3201480988935947,-0.034687173814916095,-0.005316947697992319,0.03509230628057077,-0.06619910611921796,-0.055,-0.055,0.0,0.0
33.316,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03363955456616213,-0.08139839183578884,0.06825981513520014,-0.07610758789728819,0.32000984732876564,-0.03462026056903801,-0.005290803938500649,0.03502220792845223,-0.06606198196020678,-0.055,-0.055,0.0,0.0
33.318,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03357955456616227,-0.08139839183578884,0.06813361196366842,-0.07613266134984635,0.31986498968798505,-0.03455405739750615,-0.005265730485942491,0.034952979846942005,-0.06591396215049691,-0.055,-0.055,0.0,0.0
33.32,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03351955456616221,-0.08139839183578884,0.06800814852366549,-0.0761567572589538,0.31971430641768217,-0.03448859395750328,-0.005241634576835047,0.034884636248678366,-0.06575485004304146,-0.055,-0.055,0.0,0.0
33.322,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03345955456616212,-0.08139839183578884,0.06788346191835783,-0.0761799547605341,0.3195585268742031,-0.03442390735219571,-0.005218437075254739,0.03481720096304335,-0.06558427267357718,-0.055,-0.055,0.0,0.0
33.324,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.033399554566162254,-0.08139839183578884,0.06775959534891661,-0.07620232142884911,0.3193983343558199,-0.034360040782754356,-0.005196070406939729,0.03475070575206232,-0.06540172327593595,-0.055,-0.055,0.0,0.0
33.326,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.033339554566162194,-0.08139839183578884,0.06763659680604633,-0.07622391494601259,0.31923437012208544,-0.03429704223988414,-0.00517447688977625,0.034685188733625555,-0.06520660068389228,-0.055,-0.055,0.0,0.0
33.328,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.033279554566162106,-0.08139839183578884,0.06751451795346708,-0.07624478445561526,0.3190672365825203,-0.03423496338730497,-0.005153607380173578,0.03462069304850918,-0.06499824196417531,-0.055,-0.055,0.0,0.0
33.33,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03321955456616227,-0.08139839183578884,0.06739341319821862,-0.07626497168674344,0.31889749996302735,-0.03417385863205635,-0.005133420149045401,0.03455726575165342,-0.06477594874718504,-0.055,-0.055,0.0,0.0
33.332,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03315955456616218,-0.08139839183578884,0.06727331265794159,-0.07628450544693192,0.3187256827184445,-0.03411375809177941,-0.005113886388856917,0.03449493187618409,-0.06453966481674785,-0.055,-0.055,0.0,0.0
33.334,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03309955456616212,-0.08139839183578884,0.06715418146289359,-0.07630339414142476,0.31855225541690557,-0.03405462689673147,-0.005094997694364084,0.03443365526024157,-0.06429096145210682,-0.055,-0.055,0.0,0.0
33.336,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.033039554566162255,-0.08139839183578884,0.0670360036673741,-0.07632165100650792,0.3183776804298266,-0.03399644910121184,-0.005076740829280918,0.03437341776633472,-0.06403085826749573,-0.055,-0.055,0.0,0.0
33.338,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03297955456616217,-0.08139839183578884,0.06691886780722996,-0.07633931355596907,0.31820243644276297,-0.03393931324106779,-0.005059078279819773,0.03431430104659956,-0.06375771185772089,-0.055,-0.055,0.0,0.0
33.34,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03291955456616211,-0.08139839183578884,0.06680287693147037,-0.0763564147912776,0.31802696543298054,-0.03388332236530826,-0.005041977044511245,0.03425640184007622,-0.06346959815882096,-0.055,-0.055,0.0,0.0
33.342,FORWARD_AFTER_TURN,WP3_RETURN_TARGET,-0.5268804454338377,-0.08139839183578884,3.141592653589793,0.03285955456616224,-0.08139839183578884,0.06668812224708157,-0.07637297753100364,0.3178516670919523,-0.033828567680919325,-0.005025414304785203,0.03419980672865388,-0.0631649853606067,-0.055,-0.055,0.0,0.0
